Customer ID	Birth Date	Gender	Item Purchased	Category	Purchase Amount (USD)	Location	Size	Color	Season	Review Rating	Subscription Status	Payment Method	Shipping Type	Discount Applied	Promo Code Used	Previous Purchases	Preferred Payment Method	Frequency of Purchases
1784	1982/08/12	Male	Handbag	Accessories	49	Ohio	L	Lavender	Winter	3.3	No	Cash	Free Shipping	No	No	30	Credit Card	Monthly
1785	1992/09/11	Male	Backpack	Accessories	31	Louisiana	L	Yellow	Summer	4.8	No	Cash	Standard	No	No	4	Debit Card	Quarterly
1786	1977/02/23	Male	Gloves	Accessories	29	Iowa	S	Peach	Fall	4.1	No	Bank Transfer	Next Day Air	No	No	22	Venmo	Monthly
1787	1979/06/13	Male	Jacket	Outerwear	34	Maryland	M	Brown	Spring	4.6	No	Debit Card	2-Day Shipping	No	No	22	Venmo	Monthly
1788	2004/04/03	Male	Sweater	Clothing	38	Montana	L	Gold	Fall	4.9	No	Bank Transfer	2-Day Shipping	No	No	10	Bank Transfer	Quarterly
1789	1958/07/14	Male	Blouse	Clothing	41	Illinois	L	Pink	Summer	3.1	No	PayPal	Store Pickup	No	No	23	Cash	Bi-Weekly
1790	1972/12/07	Male	Blouse	Clothing	34	Arizona	L	Peach	Spring	3.0	No	PayPal	2-Day Shipping	No	No	43	Debit Card	Quarterly
1791	1974/04/30	Male	Gloves	Accessories	26	North Carolina	S	Violet	Summer	3.7	No	Credit Card	Store Pickup	No	No	31	PayPal	Bi-Weekly
1792	1962/01/31	Male	Jeans	Clothing	98	Montana	S	Purple	Winter	4.0	No	Debit Card	Store Pickup	No	No	38	Cash	Annually
1793	1986/10/15	Male	Sneakers	Footwear	59	Iowa	M	Peach	Fall	3.0	No	Bank Transfer	Express	No	No	22	Debit Card	Every 3 Months
1794	1959/02/01	Male	Hat	Accessories	92	Iowa	S	White	Fall	3.8	No	Debit Card	Store Pickup	No	No	45	Cash	Every 3 Months
1795	1964/12/12	Male	Backpack	Accessories	40	Ohio	L	Indigo	Spring	3.7	No	Bank Transfer	Express	No	No	21	Debit Card	Fortnightly
1796	1956/12/07	Male	Jeans	Clothing	20	Wisconsin	S	Violet	Fall	4.0	No	Debit Card	2-Day Shipping	No	No	9	Debit Card	Fortnightly
1797	1962/05/16	Male	Skirt	Clothing	35	South Carolina	S	Brown	Spring	3.1	No	Debit Card	Store Pickup	No	No	34	Venmo	Weekly
1798	1962/03/02	Male	Belt	Accessories	35	Oregon	L	Maroon	Spring	3.9	No	PayPal	2-Day Shipping	No	No	26	Venmo	Weekly
1799	1984/11/02	Male	Dress	Clothing	82	North Dakota	L	Magenta	Winter	3.7	No	Credit Card	Express	No	No	1	Cash	Weekly
1800	1992/05/08	Male	Hoodie	Clothing	48	California	M	Charcoal	Fall	3.9	No	Debit Card	Express	No	No	47	Venmo	Weekly
1801	2002/03/12	Male	Coat	Outerwear	58	Mississippi	XL	Indigo	Winter	2.7	No	Cash	Express	No	No	30	Credit Card	Weekly
1802	1991/05/20	Male	Sweater	Clothing	57	New Jersey	M	Turquoise	Spring	3.9	No	Credit Card	Express	No	No	48	Debit Card	Fortnightly
1803	1967/05/31	Male	Shorts	Clothing	96	Rhode Island	L	Turquoise	Winter	2.6	No	Bank Transfer	Store Pickup	No	No	31	Venmo	Bi-Weekly
1804	1964/12/21	Male	Sneakers	Footwear	97	New Hampshire	S	Gray	Summer	3.5	No	PayPal	Free Shipping	No	No	33	Venmo	Fortnightly
1805	1994/10/16	Male	Sweater	Clothing	42	Louisiana	L	Peach	Winter	4.4	No	Debit Card	Next Day Air	No	No	39	Credit Card	Weekly
1806	1983/04/09	Male	T-shirt	Clothing	62	Arizona	L	Gold	Spring	4.9	No	Venmo	Store Pickup	No	No	46	Debit Card	Weekly
1807	1966/01/06	Male	Handbag	Accessories	67	Rhode Island	M	Green	Fall	3.9	No	Credit Card	Standard	No	No	24	Venmo	Annually
1808	1990/02/23	Male	Sneakers	Footwear	46	Vermont	L	Gold	Summer	3.5	No	PayPal	Standard	No	No	37	Venmo	Fortnightly
1809	1957/06/03	Male	Jacket	Outerwear	71	Tennessee	M	Lavender	Spring	4.3	No	Credit Card	Next Day Air	No	No	7	Debit Card	Monthly
1810	1966/04/28	Male	Backpack	Accessories	99	Alaska	S	Blue	Fall	3.4	No	Credit Card	Free Shipping	No	No	6	Debit Card	Fortnightly
1811	1983/08/26	Male	Jeans	Clothing	28	Maryland	M	Magenta	Fall	2.7	No	Credit Card	Standard	No	No	16	Cash	Bi-Weekly
1812	1982/04/26	Male	Belt	Accessories	77	Wisconsin	L	Blue	Summer	3.6	No	Bank Transfer	Standard	No	No	33	Bank Transfer	Annually
1813	1974/07/22	Male	Boots	Footwear	63	Nevada	S	Blue	Summer	4.9	No	Venmo	Express	No	No	18	PayPal	Bi-Weekly
1814	1984/03/15	Male	Shorts	Clothing	62	Illinois	M	Olive	Spring	3.5	No	Credit Card	Free Shipping	No	No	24	PayPal	Weekly
1815	1992/05/31	Male	Jeans	Clothing	92	Montana	M	White	Summer	3.8	No	Debit Card	Free Shipping	No	No	24	Cash	Quarterly
1816	1973/11/30	Male	Shoes	Footwear	72	New Mexico	L	White	Winter	4.5	No	Venmo	2-Day Shipping	No	No	48	Credit Card	Every 3 Months
1817	1998/12/16	Male	Hat	Accessories	79	Virginia	M	Purple	Summer	4.0	No	Venmo	Express	No	No	4	Cash	Weekly
1818	1992/12/02	Male	T-shirt	Clothing	27	Delaware	M	White	Summer	4.7	No	Credit Card	Free Shipping	No	No	20	Cash	Weekly
1819	1966/12/27	Male	Sunglasses	Accessories	39	North Carolina	M	White	Fall	3.8	No	Credit Card	Express	No	No	47	Debit Card	Every 3 Months
1820	1973/09/12	Male	Socks	Clothing	86	Nevada	S	Peach	Spring	4.5	No	Cash	Next Day Air	No	No	50	Cash	Quarterly
1821	2005/08/04	Male	Shirt	Clothing	94	Washington	XL	Gold	Fall	5.0	No	PayPal	Express	No	No	31	PayPal	Monthly
1822	1967/11/16	Male	Shorts	Clothing	53	Maine	M	Teal	Spring	2.8	No	Credit Card	Express	No	No	29	PayPal	Quarterly
1823	1958/01/25	Male	Shirt	Clothing	85	Connecticut	S	Cyan	Summer	4.4	No	Cash	Standard	No	No	4	Cash	Annually
1824	1962/07/23	Male	Socks	Clothing	50	Louisiana	L	Pink	Fall	4.7	No	Cash	Free Shipping	No	No	40	Bank Transfer	Bi-Weekly
1825	1966/04/17	Male	Pants	Clothing	47	Illinois	XL	Magenta	Winter	3.8	No	Credit Card	Express	No	No	31	Cash	Monthly
1826	2001/12/05	Male	Boots	Footwear	75	South Dakota	M	Pink	Winter	4.9	No	Bank Transfer	Next Day Air	No	No	41	Credit Card	Weekly
1827	1979/02/07	Male	T-shirt	Clothing	60	Indiana	M	Turquoise	Winter	4.2	No	PayPal	Express	No	No	44	Debit Card	Annually
1828	2004/09/09	Male	T-shirt	Clothing	36	Vermont	S	Pink	Spring	4.9	No	Cash	2-Day Shipping	No	No	31	Bank Transfer	Weekly
1829	1991/03/15	Male	Coat	Outerwear	80	New Hampshire	L	Gray	Spring	3.9	No	Debit Card	Express	No	No	45	Cash	Every 3 Months
1830	1994/06/06	Male	Hat	Accessories	96	Oregon	M	White	Spring	4.9	No	Venmo	2-Day Shipping	No	No	50	Credit Card	Quarterly
1831	1974/03/14	Male	Sunglasses	Accessories	80	Kansas	M	Blue	Winter	4.8	No	Credit Card	Express	No	No	7	Venmo	Annually
1832	1962/01/29	Male	Blouse	Clothing	71	Maine	M	Cyan	Summer	3.3	No	Bank Transfer	Free Shipping	No	No	5	Bank Transfer	Every 3 Months
1833	1955/04/18	Male	Jewelry	Accessories	29	Louisiana	M	Blue	Fall	4.6	No	Debit Card	Free Shipping	No	No	48	Cash	Monthly
1834	1990/10/09	Male	Jewelry	Accessories	53	Louisiana	M	Yellow	Spring	4.5	No	Bank Transfer	2-Day Shipping	No	No	19	PayPal	Fortnightly
1835	1975/04/18	Male	Skirt	Clothing	35	Indiana	M	Charcoal	Summer	4.1	No	Venmo	2-Day Shipping	No	No	39	Venmo	Fortnightly
1836	1959/05/17	Male	Scarf	Accessories	75	Kentucky	M	Lavender	Fall	3.2	No	Cash	2-Day Shipping	No	No	45	Credit Card	Quarterly
1837	1958/01/06	Male	Pants	Clothing	52	South Carolina	M	Teal	Fall	4.2	No	Cash	2-Day Shipping	No	No	35	Credit Card	Monthly
1838	1983/02/18	Male	Hat	Accessories	77	Montana	M	Beige	Winter	4.8	No	PayPal	Free Shipping	No	No	8	Venmo	Monthly
1839	1987/05/27	Male	Gloves	Accessories	24	Vermont	L	Blue	Fall	4.1	No	Credit Card	Next Day Air	No	No	11	Credit Card	Quarterly
1840	1992/11/30	Male	Shirt	Clothing	78	Mississippi	XL	Purple	Winter	3.7	No	Venmo	Store Pickup	No	No	32	Cash	Annually
1841	1982/05/09	Male	Sandals	Footwear	98	Wyoming	M	Gold	Winter	2.6	No	Cash	Store Pickup	No	No	46	Bank Transfer	Every 3 Months
1842	1993/07/20	M	Socks	Clothing	57	Vermont	L	Blue	Winter	3.0	No	Debit Card	Standard	No	No	7	PayPal	Every 3 Months
1843	1963/11/06	Male	Handbag	Accessories	78	Alabama	M	Black	Summer	4.4	No	Bank Transfer	Express	No	No	1	Debit Card	Annually
1844	1988/09/26	Male	Jacket	Outerwear	76	Kentucky	M	Charcoal	Fall	4.7	No	Bank Transfer	Next Day Air	No	No	32	Credit Card	Monthly
1845	1964/07/10	Male	Shorts	Clothing	26	South Dakota	M	Purple	Spring	2.7	No	Venmo	2-Day Shipping	No	No	31	Credit Card	Annually
1846	1973/08/28	Male	Sandals	Footwear	78	Delaware	M	Orange	Winter	2.8	No	Debit Card	2-Day Shipping	No	No	39	Bank Transfer	Quarterly
1847	1956/03/25	Male	Scarf	Accessories	53	Wisconsin	M	Yellow	Summer	2.9	No	Debit Card	Standard	No	No	9	Venmo	Quarterly
1848	1978/02/05	Male	Sandals	Footwear	100	Arizona	XL	Cyan	Summer	4.4	No	Debit Card	Free Shipping	No	No	49	Credit Card	Weekly
1849	2005/03/22	Male	Jeans	Clothing	73	Maine	XL	Yellow	Winter	2.7	No	Credit Card	Express	No	No	34	Cash	Every 3 Months
1850	1994/06/05	Male	Skirt	Clothing	40	New Mexico	M	Maroon	Winter	4.5	No	Credit Card	Store Pickup	No	No	35	Bank Transfer	Monthly
1851	1973/09/20	Male	Gloves	Accessories	76	Wyoming	S	Black	Winter	2.8	No	Credit Card	Store Pickup	No	No	50	Debit Card	Weekly
1852	1996/04/28	Male	Skirt	Clothing	80	Delaware	S	Lavender	Fall	3.1	No	Venmo	Free Shipping	No	No	4	Bank Transfer	Fortnightly
1853	1983/05/09	Male	Sweater	Clothing	80	Pennsylvania	XL	Violet	Winter	3.8	No	Cash	Store Pickup	No	No	32	Cash	Weekly
1854	1995/12/05	Male	Blouse	Clothing	67	North Dakota	XL	Olive	Spring	2.9	No	Bank Transfer	Express	No	No	11	PayPal	Fortnightly
1855	1999/01/23	Male	Sweater	Clothing	61	Kentucky	M	Teal	Spring	3.8	No	Credit Card	Express	No	No	49	Credit Card	Annually
1856	1964/06/26	Male	Shirt	Clothing	76	Rhode Island	XL	Teal	Spring	4.7	No	Bank Transfer	Standard	No	No	9	Cash	Annually
1857	1961/06/08	Male	Jewelry	Accessories	55	Arizona	XL	Beige	Summer	3.2	No	Venmo	Free Shipping	No	No	30	PayPal	Bi-Weekly
1858	1973/08/19	Male	T-shirt	Clothing	85	Colorado	L	Maroon	Summer	4.0	No	Cash	Next Day Air	No	No	33	Cash	Monthly
1859	2002/06/27	Male	Scarf	Accessories	69	Maine	S	Peach	Spring	4.9	No	Venmo	2-Day Shipping	No	No	8	Debit Card	Annually
1860	1970/08/07	Male	Belt	Accessories	26	New Jersey	L	Beige	Summer	3.7	No	Credit Card	Store Pickup	No	No	29	Debit Card	Fortnightly
1861	2006/05/25	Male	T-shirt	Clothing	64	Kansas	M	Silver	Summer	4.8	No	Credit Card	Next Day Air	No	No	4	Credit Card	Monthly
1862	1995/08/27	Male	Sneakers	Footwear	60	South Dakota	S	Peach	Fall	3.6	No	Bank Transfer	Standard	No	No	19	Debit Card	Monthly
1863	1965/12/25	Male	Gloves	Accessories	36	New Hampshire	M	Turquoise	Winter	4.6	No	Debit Card	Express	No	No	10	PayPal	Fortnightly
1864	1999/03/04	Male	Sandals	Footwear	21	Connecticut	L	Orange	Spring	4.3	No	Venmo	2-Day Shipping	No	No	39	Debit Card	Monthly
1865	2005/01/16	Male	Backpack	Accessories	72	Wyoming	S	Cyan	Fall	3.2	No	Bank Transfer	2-Day Shipping	No	No	21	Venmo	Quarterly
1866	1968/11/27	Male	Pants	Clothing	62	Missouri	S	Silver	Summer	3.8	No	Venmo	Store Pickup	No	No	12	Bank Transfer	Monthly
1867	1993/09/24	Male	T-shirt	Clothing	44	Alaska	XL	Gold	Winter	4.2	No	Debit Card	Standard	No	No	9	Credit Card	Fortnightly
1868	1979/09/06	Male	Skirt	Clothing	52	Delaware	M	Brown	Fall	3.4	No	Debit Card	2-Day Shipping	No	No	20	Venmo	Quarterly
1869	2001/05/25	Male	Gloves	Accessories	58	Indiana	M	Silver	Spring	4.7	No	Bank Transfer	Next Day Air	No	No	44	Cash	Fortnightly
1870	2006/06/22	Male	Blouse	Clothing	77	West Virginia	S	Beige	Spring	3.9	No	PayPal	2-Day Shipping	No	No	16	Debit Card	Every 3 Months
1871	1981/06/15	Male	Blouse	Clothing	99	Wyoming	L	Violet	Spring	4.3	No	Debit Card	Store Pickup	No	No	27	Debit Card	Fortnightly
1872	1968/12/09	Male	Jeans	Clothing	96	Illinois	XL	Violet	Fall	2.7	No	Bank Transfer	Standard	No	No	14	Cash	Every 3 Months
1873	1981/09/23	Male	T-shirt	Clothing	64	Alaska	M	Lavender	Summer	4.6	No	Credit Card	Standard	No	No	24	Credit Card	Monthly
1874	1960/05/04	Male	Sweater	Clothing	44	Wisconsin	XL	Red	Fall	2.9	No	Credit Card	Express	No	No	49	Bank Transfer	Weekly
1875	1957/01/28	Male	Pants	Clothing	33	Indiana	L	Purple	Fall	3.6	No	Cash	Free Shipping	No	No	14	Cash	Weekly
1876	1961/08/06	Male	Boots	Footwear	71	Tennessee	M	Brown	Winter	3.9	No	Debit Card	Next Day Air	No	No	6	Credit Card	Quarterly
1877	1970/08/14	Male	Skirt	Clothing	36	Illinois	M	Gray	Fall	2.6	No	Credit Card	Standard	No	No	20	Venmo	Quarterly
1878	1955/11/08	Male	Gloves	Accessories	62	Pennsylvania	L	Pink	Fall	3.6	No	Cash	Express	No	No	3	Credit Card	Annually
1879	1990/04/30	Male	Socks	Clothing	29	Oklahoma	L	Magenta	Summer	3.4	No	Credit Card	Store Pickup	No	No	5	Credit Card	Monthly
1880	1968/10/28	Male	T-shirt	Clothing	33	Tennessee	L	Charcoal	Spring	3.5	No	Debit Card	Express	No	No	46	Cash	Bi-Weekly
1881	1990/10/23	Male	Blouse	Clothing	33	New Jersey	L	Yellow	Fall	3.1	No	PayPal	2-Day Shipping	No	No	8	Debit Card	Monthly
1882	1966/09/06	Male	Blouse	Clothing	41	New Jersey	M	Red	Winter	4.3	No	Bank Transfer	Standard	No	No	13	Cash	Bi-Weekly
1883	1980/04/21	Male	Scarf	Accessories	54	Tennessee	L	Blue	Winter	5.0	No	Debit Card	Store Pickup	No	No	25	Bank Transfer	Quarterly
1884	1999/10/22	Male	Backpack	Accessories	58	Georgia	M	Cyan	Spring	4.9	No	PayPal	Store Pickup	No	No	39	Debit Card	Fortnightly
1885	1997/03/21	Male	Shorts	Clothing	30	Arizona	S	Pink	Summer	4.3	No	Bank Transfer	Next Day Air	No	No	15	Bank Transfer	Bi-Weekly
1886	1998/07/17	Male	Jewelry	Accessories	53	Nevada	S	Maroon	Winter	4.4	No	Credit Card	Standard	No	No	35	Cash	Monthly
1887	2006/04/01	Male	Gloves	Accessories	91	Arkansas	L	Beige	Spring	4.4	No	Cash	Next Day Air	No	No	46	Cash	Bi-Weekly
1888	1960/08/04	Male	Hoodie	Clothing	44	North Dakota	XL	Gold	Fall	3.5	No	Cash	Express	No	No	3	PayPal	Monthly
1889	1962/08/17	Male	Hoodie	Clothing	89	South Dakota	XL	Turquoise	Winter	3.4	No	Bank Transfer	Free Shipping	No	No	48	Credit Card	Weekly
1890	1965/10/12	Male	Skirt	Clothing	57	North Carolina	L	Peach	Spring	2.5	No	Debit Card	Next Day Air	No	No	27	Bank Transfer	Weekly
1891	1988/01/05	Male	Sunglasses	Accessories	57	Hawaii	M	Lavender	Spring	3.4	No	Debit Card	Store Pickup	No	No	5	Credit Card	Weekly
1892	1955/06/22	Male	Jewelry	Accessories	74	New Hampshire	M	Gray	Summer	2.6	No	Venmo	Next Day Air	No	No	48	Debit Card	Quarterly
1893	1985/07/06	Male	Jacket	Outerwear	30	California	M	Blue	Fall	4.6	No	Bank Transfer	2-Day Shipping	No	No	12	Venmo	Weekly
1894	1996/12/13	Male	Dress	Clothing	20	Delaware	L	Red	Summer	3.7	No	Venmo	Express	No	No	10	PayPal	Fortnightly
1895	1982/02/11	Male	Hoodie	Clothing	90	Arizona	M	Purple	Fall	2.5	No	Credit Card	Free Shipping	No	No	48	Debit Card	Bi-Weekly
1896	1993/11/23	Male	Jeans	Clothing	61	Washington	L	Indigo	Fall	4.5	No	Debit Card	Express	No	No	3	Debit Card	Monthly
1897	1967/07/09	Male	Sandals	Footwear	51	Nevada	M	Gold	Fall	2.9	No	Cash	Standard	No	No	19	Venmo	Monthly
1898	1971/09/08	Male	Sunglasses	Accessories	97	Alaska	L	Teal	Winter	2.9	No	Venmo	Free Shipping	No	No	11	Debit Card	Fortnightly
1899	1965/07/26	Male	Pants	Clothing	97	Texas	L	Magenta	Fall	3.5	No	PayPal	Next Day Air	No	No	25	Venmo	Monthly
1900	1992/08/27	Male	Shorts	Clothing	40	New York	L	Maroon	Winter	4.2	No	Venmo	Store Pickup	No	No	42	PayPal	Weekly
1901	1959/06/25	Male	Jewelry	Accessories	85	Iowa	S	Blue	Summer	3.3	No	Debit Card	Free Shipping	No	No	34	Cash	Quarterly
1902	1968/01/26	Male	Socks	Clothing	76	Arizona	S	Beige	Winter	3.9	No	Venmo	Store Pickup	No	No	50	Cash	Quarterly
1903	1993/01/16	Male	Sandals	Footwear	22	New Mexico	S	Olive	Spring	5.0	No	Bank Transfer	Store Pickup	No	No	21	Venmo	Monthly
1904	1965/01/05	Male	Pants	Clothing	63	North Carolina	M	Gold	Summer	3.3	No	Bank Transfer	Standard	No	No	37	Bank Transfer	Weekly
1905	2002/08/15	Male	T-shirt	Clothing	71	Nevada	S	Silver	Spring	4.2	No	PayPal	Free Shipping	No	No	46	Cash	Monthly
1906	1977/02/05	Male	Boots	Footwear	35	Idaho	M	Teal	Summer	4.9	No	Debit Card	2-Day Shipping	No	No	14	Bank Transfer	Fortnightly
1907	2001/07/03	M	Backpack	Accessories	30	Vermont	M	Green	Spring	4.6	No	Bank Transfer	2-Day Shipping	No	No	24	PayPal	Fortnightly
1908	1955/02/23	Male	Skirt	Clothing	74	New Mexico	L	Orange	Fall	4.8	No	Cash	Store Pickup	No	No	36	Credit Card	Every 3 Months
1909	2006/05/07	Male	Scarf	Accessories	71	Georgia	XL	Charcoal	Winter	2.7	No	Credit Card	Next Day Air	No	No	19	Debit Card	Bi-Weekly
1910	1974/03/01	Male	Sweater	Clothing	84	Kentucky	S	Black	Spring	4.3	No	PayPal	Store Pickup	No	No	12	Credit Card	Monthly
1911	1995/01/15	Male	Sandals	Footwear	38	New York	S	Yellow	Fall	3.8	No	Venmo	Express	No	No	13	Debit Card	Quarterly
1912	1959/02/26	Male	Jewelry	Accessories	81	Arizona	M	Gray	Spring	4.9	No	Credit Card	Express	No	No	32	Debit Card	Bi-Weekly
1913	1995/07/16	Male	Sweater	Clothing	56	Colorado	S	Charcoal	Winter	3.4	No	Cash	2-Day Shipping	No	No	5	Credit Card	Bi-Weekly
1914	1975/09/08	Male	Skirt	Clothing	48	Kentucky	M	Peach	Winter	3.6	No	Venmo	Express	No	No	29	Cash	Annually
1915	1996/09/23	Male	Shorts	Clothing	97	Alaska	L	Green	Fall	3.4	No	Venmo	Standard	No	No	40	Credit Card	Fortnightly
1916	1973/10/05	Male	Backpack	Accessories	74	Alabama	M	Magenta	Fall	4.7	No	PayPal	2-Day Shipping	No	No	44	Cash	Weekly
1917	1998/08/12	Male	Hoodie	Clothing	50	Connecticut	S	Beige	Winter	3.0	No	PayPal	Next Day Air	No	No	3	Debit Card	Bi-Weekly
1918	1986/09/11	Male	Skirt	Clothing	71	Hawaii	L	Black	Winter	3.4	No	Venmo	Free Shipping	No	No	35	PayPal	Bi-Weekly
1919	1989/06/08	Male	Skirt	Clothing	33	Idaho	S	Purple	Summer	4.6	No	PayPal	Standard	No	No	33	Debit Card	Monthly
1920	1990/06/24	Male	Backpack	Accessories	56	Virginia	M	Olive	Summer	3.1	No	Credit Card	Express	No	No	20	PayPal	Bi-Weekly
1921	1973/05/08	Male	Blouse	Clothing	84	Connecticut	M	Purple	Spring	2.8	No	Bank Transfer	Standard	No	No	40	Cash	Every 3 Months
1922	1977/07/13	Male	Shirt	Clothing	36	Michigan	M	Green	Fall	3.5	No	Cash	Store Pickup	No	No	13	Venmo	Annually
1923	2006/01/18	Male	Gloves	Accessories	63	Kentucky	S	Peach	Summer	4.6	No	PayPal	Standard	No	No	9	PayPal	Monthly
1924	1960/05/03	Male	Sandals	Footwear	36	Nebraska	XL	Blue	Summer	4.3	No	PayPal	Standard	No	No	7	Cash	Annually
1925	1994/08/21	Male	Jacket	Outerwear	63	Michigan	M	Gray	Fall	4.8	No	Venmo	Free Shipping	No	No	42	PayPal	Quarterly
1926	1965/02/10	Male	Sneakers	Footwear	32	Utah	L	Black	Winter	2.9	No	Venmo	Express	No	No	44	Credit Card	Fortnightly
1927	1958/12/27	Male	Backpack	Accessories	93	New Mexico	M	Silver	Spring	3.0	No	Venmo	Express	No	No	6	PayPal	Annually
1928	1984/04/12	Male	Pants	Clothing	29	Florida	M	Pink	Summer	2.9	No	Debit Card	Standard	No	No	8	Cash	Every 3 Months
1929	1999/03/11	Male	Sunglasses	Accessories	92	Mississippi	S	Lavender	Summer	3.7	No	PayPal	Standard	No	No	10	PayPal	Weekly
1930	1965/10/04	Male	Jeans	Clothing	33	Hawaii	L	Brown	Fall	4.7	No	Debit Card	Standard	No	No	46	Venmo	Quarterly
1931	1958/09/22	Male	Pants	Clothing	52	North Carolina	L	Turquoise	Spring	3.5	No	Bank Transfer	Store Pickup	No	No	26	Cash	Weekly
1932	1970/05/25	Male	Jewelry	Accessories	42	Illinois	S	Olive	Spring	2.7	No	PayPal	Store Pickup	No	No	6	Debit Card	Every 3 Months
1933	1982/10/12	Male	Hoodie	Clothing	36	Maryland	M	White	Spring	5.0	No	Cash	Free Shipping	No	No	47	Credit Card	Every 3 Months
1934	1976/09/22	Male	Sandals	Footwear	67	Montana	L	Violet	Summer	4.1	No	Cash	Next Day Air	No	No	28	Venmo	Annually
1935	1990/10/18	Male	Jacket	Outerwear	43	Michigan	L	Gold	Winter	2.7	No	Debit Card	Free Shipping	No	No	23	Bank Transfer	Annually
1936	2005/03/31	Male	Blouse	Clothing	68	North Carolina	XL	Violet	Spring	4.8	No	Debit Card	Free Shipping	No	No	45	Cash	Fortnightly
1937	1954/07/31	Male	Jewelry	Accessories	60	Minnesota	S	Teal	Summer	4.3	No	PayPal	2-Day Shipping	No	No	44	PayPal	Every 3 Months
1938	1981/07/25	Male	Socks	Clothing	53	Delaware	M	Olive	Summer	4.5	No	Venmo	2-Day Shipping	No	No	11	Bank Transfer	Monthly
1939	1978/08/14	Male	Jeans	Clothing	23	Kentucky	L	Blue	Spring	3.8	No	Bank Transfer	Standard	No	No	39	Debit Card	Bi-Weekly
1940	1958/10/28	Male	Gloves	Accessories	57	Ohio	L	Magenta	Winter	3.7	No	Bank Transfer	Store Pickup	No	No	20	PayPal	Every 3 Months
1941	1974/03/12	Male	Hat	Accessories	89	Alaska	L	Gray	Fall	3.9	No	Venmo	2-Day Shipping	No	No	48	PayPal	Fortnightly
1942	1969/06/25	Male	Shoes	Footwear	99	Vermont	XL	Peach	Winter	3.3	No	PayPal	Standard	No	No	46	Credit Card	Quarterly
1943	1961/01/03	Male	Pants	Clothing	28	Alabama	M	Cyan	Fall	3.4	No	Credit Card	Express	No	No	22	PayPal	Monthly
1944	1992/12/04	Male	Socks	Clothing	53	Wisconsin	L	Violet	Summer	3.8	No	Debit Card	Next Day Air	No	No	45	Cash	Annually
1945	1994/10/09	Male	Hoodie	Clothing	45	Arkansas	M	Gold	Winter	2.7	No	Debit Card	Free Shipping	No	No	49	Cash	Every 3 Months
1946	1989/06/03	Male	Hoodie	Clothing	38	Georgia	M	Gold	Winter	2.9	No	Debit Card	2-Day Shipping	No	No	9	Credit Card	Every 3 Months
1947	1965/06/10	Male	Pants	Clothing	49	Louisiana	M	White	Summer	4.5	No	Bank Transfer	Standard	No	No	41	Credit Card	Quarterly
1948	1965/01/06	Male	Shirt	Clothing	32	New York	M	Gray	Summer	2.6	No	Debit Card	Store Pickup	No	No	2	PayPal	Monthly
1949	1970/09/20	Male	T-shirt	Clothing	37	Connecticut	L	Brown	Winter	3.1	No	Debit Card	Next Day Air	No	No	39	PayPal	Bi-Weekly
1950	1961/02/17	Male	Dress	Clothing	80	Nebraska	L	Gray	Winter	4.7	No	Venmo	Store Pickup	No	No	12	PayPal	Quarterly
1951	1981/03/30	Male	Backpack	Accessories	78	Arkansas	L	Blue	Summer	4.6	No	Cash	Free Shipping	No	No	26	PayPal	Every 3 Months
1952	1991/05/17	Male	Gloves	Accessories	53	Connecticut	L	Gold	Summer	2.7	No	Bank Transfer	Next Day Air	No	No	32	Bank Transfer	Bi-Weekly
1953	1967/09/28	Male	Shoes	Footwear	82	Maryland	L	Yellow	Summer	4.6	No	PayPal	2-Day Shipping	No	No	50	Cash	Bi-Weekly
1954	1999/01/31	Male	Skirt	Clothing	33	Colorado	XL	Green	Spring	4.8	No	Cash	Standard	No	No	3	PayPal	Fortnightly
1955	1998/04/02	Male	Gloves	Accessories	77	Colorado	M	Pink	Winter	4.2	No	Bank Transfer	Free Shipping	No	No	3	Venmo	Quarterly
1956	1974/12/11	Male	Hoodie	Clothing	56	Maine	M	Pink	Winter	4.9	No	Credit Card	Express	No	No	37	Cash	Monthly
1957	1954/06/04	Male	Socks	Clothing	37	Oklahoma	M	Pink	Winter	4.9	No	Cash	Express	No	No	20	Credit Card	Fortnightly
1958	1956/06/30	Male	Gloves	Accessories	54	South Carolina	M	Cyan	Spring	4.5	No	Venmo	Store Pickup	No	No	26	Cash	Bi-Weekly
1959	1985/07/02	Male	Shorts	Clothing	67	Nevada	M	Gray	Winter	2.7	No	Cash	Store Pickup	No	No	47	Cash	Quarterly
1960	1978/02/08	Male	Shoes	Footwear	90	Colorado	M	White	Fall	3.1	No	Credit Card	Store Pickup	No	No	7	Credit Card	Every 3 Months
1961	1967/03/03	Male	Jeans	Clothing	72	Massachusetts	L	Red	Summer	3.3	No	Bank Transfer	2-Day Shipping	No	No	40	Credit Card	Annually
1962	1977/03/05	Male	Boots	Footwear	59	Nevada	L	Black	Summer	2.6	No	Cash	Free Shipping	No	No	45	Debit Card	Quarterly
1963	1984/07/06	Male	Hat	Accessories	45	Iowa	M	Silver	Fall	4.4	No	Debit Card	Standard	No	No	20	PayPal	Fortnightly
1964	1972/11/24	Male	Shorts	Clothing	30	Michigan	L	Pink	Spring	3.9	No	Bank Transfer	Standard	No	No	11	Credit Card	Weekly
1965	1984/11/01	Male	Pants	Clothing	51	West Virginia	S	Cyan	Summer	4.6	No	PayPal	Express	No	No	50	Debit Card	Monthly
